"","ring_id","datetime_trunc","year","reporting_type","dt","time","layer_1_vout","layer_1_concentration","layer_1_setpoint","layer_2_vout","layer_2_concentration","layer_2_setpoint","wind_speed","wind_direction","sector","O3_on","leaf_wetness","file_source","number_of_records","datetime","Range_flag"
"223758",1,2019-07-30 14:13:00,"2019","M","07/30/2019","14:13:34",10,1006,600,"0.00","0",0,1,359,1,"0","3.63 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_073019.csv",999,2019-07-30 14:13:34,"layer_1_concentration"
"468602",3,2019-06-18 14:54:00,"2019","M","06/18/2019","14:54:00",2.88,1039,600,"0.00","0",0,2,314,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_061819.csv",1439,2019-06-18 14:54:00,"layer_1_concentration"
"468603",3,2019-06-18 14:55:00,"2019","M","06/18/2019","14:55:00",2.33,1037,600,"0.00","0",0,1.3,312,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_061819.csv",1439,2019-06-18 14:55:00,"layer_1_concentration"
"497329",3,2019-07-08 13:40:00,"2019","M","07/08/2019","13:40:10",0,1039,600,"0.00","0",0,1.7,86,3,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_070819.csv",1431,2019-07-08 13:40:10,"layer_1_concentration"
"503745",3,2019-07-13 00:36:00,"2019","M","07/13/2019","00:36:26",0,1012,600,"0.00","0",0,0,366,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:36:26,"layer_1_concentration"
"503746",3,2019-07-13 00:37:00,"2019","M","07/13/2019","00:37:26",0,1022,600,"0.00","0",0,0,12,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:37:26,"layer_1_concentration"
"503747",3,2019-07-13 00:38:00,"2019","M","07/13/2019","00:38:26",0,1026,600,"0.00","0",0,0,24,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:38:26,"layer_1_concentration"
"503748",3,2019-07-13 00:39:00,"2019","M","07/13/2019","00:39:26",0,1043,600,"0.00","0",0,0,154,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:39:26,"layer_1_concentration"
"503749",3,2019-07-13 00:40:00,"2019","M","07/13/2019","00:40:26",0,1037,600,"0.00","0",0,0,148,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:40:26,"layer_1_concentration"
"503750",3,2019-07-13 00:41:00,"2019","M","07/13/2019","00:41:26",0,1035,600,"0.00","0",0,0,157,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:41:26,"layer_1_concentration"
"503751",3,2019-07-13 00:42:00,"2019","M","07/13/2019","00:42:26",0,1033,600,"0.00","0",0,0,157,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:42:26,"layer_1_concentration"
"503752",3,2019-07-13 00:43:00,"2019","M","07/13/2019","00:43:26",0,1013,600,"0.00","0",0,0,283,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:43:26,"layer_1_concentration"
"503753",3,2019-07-13 00:44:00,"2019","M","07/13/2019","00:44:26",0,1032,600,"0.00","0",0,0,239,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:44:26,"layer_1_concentration"
"503754",3,2019-07-13 00:45:00,"2019","M","07/13/2019","00:45:26",0,1032,600,"0.00","0",0,0,232,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:45:26,"layer_1_concentration"
"503755",3,2019-07-13 00:46:00,"2019","M","07/13/2019","00:46:26",0,1018,600,"0.00","0",0,0,268,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:46:26,"layer_1_concentration"
"503756",3,2019-07-13 00:47:00,"2019","M","07/13/2019","00:47:26",0,1007,600,"0.00","0",0,0,249,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:47:26,"layer_1_concentration"
"503763",3,2019-07-13 00:54:00,"2019","M","07/13/2019","00:54:26",0,1022,600,"0.00","0",0,0,241,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:54:26,"layer_1_concentration"
"503764",3,2019-07-13 00:55:00,"2019","M","07/13/2019","00:55:26",0,1038,600,"0.00","0",0,0,241,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:55:26,"layer_1_concentration"
"503765",3,2019-07-13 00:56:00,"2019","M","07/13/2019","00:56:26",0,1010,600,"0.00","0",0,0,236,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:56:26,"layer_1_concentration"
"503767",3,2019-07-13 00:58:00,"2019","M","07/13/2019","00:58:26",0,1012,600,"0.00","0",0,0,236,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:58:26,"layer_1_concentration"
"503768",3,2019-07-13 00:59:00,"2019","M","07/13/2019","00:59:26",0,1008,600,"0.00","0",0,0,236,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 00:59:26,"layer_1_concentration"
"503769",3,2019-07-13 01:00:00,"2019","M","07/13/2019","01:00:26",0,1025,600,"0.00","0",0,0,257,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:00:26,"layer_1_concentration"
"503770",3,2019-07-13 01:01:00,"2019","M","07/13/2019","01:01:26",0,1029,600,"0.00","0",0,0,265,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:01:26,"layer_1_concentration"
"503771",3,2019-07-13 01:02:00,"2019","M","07/13/2019","01:02:26",0,1052,600,"0.00","0",0,0,265,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:02:26,"layer_1_concentration"
"503772",3,2019-07-13 01:03:00,"2019","M","07/13/2019","01:03:26",0,1066,600,"0.00","0",0,0,226,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:03:26,"layer_1_concentration"
"503773",3,2019-07-13 01:04:00,"2019","M","07/13/2019","01:04:26",0,1070,600,"0.00","0",0,0,197,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:04:26,"layer_1_concentration"
"503774",3,2019-07-13 01:05:00,"2019","M","07/13/2019","01:05:26",0,1054,600,"0.00","0",0,0,196,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:05:26,"layer_1_concentration"
"503775",3,2019-07-13 01:06:00,"2019","M","07/13/2019","01:06:26",0,1033,600,"0.00","0",0,0,196,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:06:26,"layer_1_concentration"
"503776",3,2019-07-13 01:07:00,"2019","M","07/13/2019","01:07:26",0,1054,600,"0.00","0",0,0,196,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:07:26,"layer_1_concentration"
"503777",3,2019-07-13 01:08:00,"2019","M","07/13/2019","01:08:26",0,1079,600,"0.00","0",0,0,196,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:08:26,"layer_1_concentration"
"503778",3,2019-07-13 01:09:00,"2019","M","07/13/2019","01:09:26",0,1091,600,"0.00","0",0,0,196,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_071319.csv",1434,2019-07-13 01:09:26,"layer_1_concentration"
