,reporting_type,ring_id,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,Range_flag,evaluator,replacement_value,explanation
339883,M,3,7/26/2019,0:50:57,0,1111,600,0,0,0,0,223,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339884,M,3,7/26/2019,0:51:57,0,1149,600,0,0,0,0,249,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339885,M,3,7/26/2019,0:52:57,0,1136,600,0,0,0,0,260,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339886,M,3,7/26/2019,0:53:57,0,1130,600,0,0,0,0,262,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339887,M,3,7/26/2019,0:54:57,0,1115,600,0,0,0,0,269,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339888,M,3,7/26/2019,0:55:57,0,1109,600,0,0,0,0,270,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339889,M,3,7/26/2019,0:56:57,0,1143,600,0,0,0,0,271,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339890,M,3,7/26/2019,0:57:57,0,1158,600,0,0,0,0,289,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339891,M,3,7/26/2019,0:58:57,0,1140,600,0,0,0,0,274,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339892,M,3,7/26/2019,0:59:57,0,1123,600,0,0,0,0,284,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339893,M,3,7/26/2019,1:00:57,0,1091,600,0,0,0,0,291,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339894,M,3,7/26/2019,1:01:57,0,1128,600,0,0,0,0,257,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339895,M,3,7/26/2019,1:02:57,0,1145,600,0,0,0,0,272,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339896,M,3,7/26/2019,1:03:57,0,1104,600,0,0,0,0,253,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339897,M,3,7/26/2019,1:04:57,0,1062,600,0,0,0,0,271,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339898,M,3,7/26/2019,1:05:57,0,1006,600,0,0,0,0,265,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339899,M,3,7/26/2019,1:06:57,0,1046,600,0,0,0,0,291,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339900,M,3,7/26/2019,1:07:57,0,1008,600,0,0,0,0,291,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339901,M,3,7/26/2019,1:08:57,0,1035,600,0,0,0,0,290,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339902,M,3,7/26/2019,1:09:57,0,1013,600,0,0,0,0,279,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339903,M,3,7/26/2019,1:10:57,0,1033,600,0,0,0,0,301,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339904,M,3,7/26/2019,1:11:57,0,1014,600,0,0,0,0,6,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339905,M,3,7/26/2019,1:12:57,0,1007,600,0,0,0,0,43,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339906,M,3,7/26/2019,1:13:57,0,1050,600,0,0,0,0,32,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339907,M,3,7/26/2019,1:14:57,0,1144,600,0,0,0,0,41,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339908,M,3,7/26/2019,1:15:57,0,1132,600,0,0,0,0,41,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339909,M,3,7/26/2019,1:16:57,0,1135,600,0,0,0,0,52,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339910,M,3,7/26/2019,1:17:57,0,1132,600,0,0,0,0,31,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339911,M,3,7/26/2019,1:18:57,0,1129,600,0,0,0,0,30,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339912,M,3,7/26/2019,1:19:57,0,1133,600,0,0,0,0,36,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339913,M,3,7/26/2019,1:20:57,0,1164,600,0,0,0,0,20,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339914,M,3,7/26/2019,1:21:57,0,1169,600,0,0,0,0,23,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339915,M,3,7/26/2019,1:22:57,0,1129,600,0,0,0,0,80,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339916,M,3,7/26/2019,1:23:57,0,1146,600,0,0,0,0,80,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339917,M,3,7/26/2019,1:24:57,0,1141,600,0,0,0,0,80,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339918,M,3,7/26/2019,1:25:57,0,1191,600,0,0,0,0,174,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339919,M,3,7/26/2019,1:26:57,0,1143,600,0,0,0,0,175,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339920,M,3,7/26/2019,1:27:57,0,1114,600,0,0,0,0,90,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339921,M,3,7/26/2019,1:28:57,0,1146,600,0,0,0,0,73,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339922,M,3,7/26/2019,1:29:57,0,1169,600,0,0,0,0,168,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339923,M,3,7/26/2019,1:30:57,0,1166,600,0,0,0,0,169,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339924,M,3,7/26/2019,1:31:57,0,1205,600,0,0,0,0,351,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339925,M,3,7/26/2019,1:32:57,0,1247,600,0,0,0,0,362,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339926,M,3,7/26/2019,1:33:57,0,1233,600,0,0,0,0,292,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339927,M,3,7/26/2019,1:34:57,0,1252,600,0,0,0,0,290,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339928,M,3,7/26/2019,1:35:57,0,1178,600,0,0,0,0,276,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339929,M,3,7/26/2019,1:36:57,0,1121,600,0,0,0,0,265,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339930,M,3,7/26/2019,1:37:57,0,1133,600,0,0,0,0,241,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339931,M,3,7/26/2019,1:38:57,0,1080,600,0,0,0,0,242,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339932,M,3,7/26/2019,1:39:57,0,1057,600,0,0,0,0,269,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339933,M,3,7/26/2019,1:40:57,0,1078,600,0,0,0,0,155,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339934,M,3,7/26/2019,1:41:57,0,1090,600,0,0,0,0,155,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339935,M,3,7/26/2019,1:42:57,0,1088,600,0,0,0,0,155,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339936,M,3,7/26/2019,1:43:57,0,1069,600,0,0,0,0,155,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339937,M,3,7/26/2019,1:44:57,0,1103,600,0,0,0,0,154,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339938,M,3,7/26/2019,1:45:57,0,1099,600,0,0,0,0,154,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339939,M,3,7/26/2019,1:46:57,0,1164,600,0,0,0,0,152,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339940,M,3,7/26/2019,1:47:57,0,1164,600,0,0,0,0,151,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339941,M,3,7/26/2019,1:48:57,0,1149,600,0,0,0,0,151,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339942,M,3,7/26/2019,1:49:57,0,1118,600,0,0,0,0,151,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339943,M,3,7/26/2019,1:50:57,0,1139,600,0,0,0,0,151,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339944,M,3,7/26/2019,1:51:57,0,1183,600,0,0,0,0,152,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339945,M,3,7/26/2019,1:52:57,0,1205,600,0,0,0,0,175,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339946,M,3,7/26/2019,1:53:57,0,1173,600,0,0,0,0,246,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339947,M,3,7/26/2019,1:54:57,0,1192,600,0,0,0,0,247,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339948,M,3,7/26/2019,1:55:57,0,1150,600,0,0,0,0,248,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339949,M,3,7/26/2019,1:56:57,0,1130,600,0,0,0,0,251,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339950,M,3,7/26/2019,1:57:57,0,1109,600,0,0,0,0,261,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339951,M,3,7/26/2019,1:58:57,0,1087,600,0,0,0,0,249,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339952,M,3,7/26/2019,1:59:57,0,1085,600,0,0,0,0,254,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339953,M,3,7/26/2019,2:00:57,0,1041,600,0,0,0,0,231,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339960,M,3,7/26/2019,2:07:57,0,1007,600,0,0,0,0,230,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339972,M,3,7/26/2019,2:19:57,0,1011,600,0,0,0,0,302,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339978,M,3,7/26/2019,2:25:57,0,1044,600,0,0,0,0,64,4,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
339979,M,3,7/26/2019,2:26:57,0,1071,600,0,0,0,0,92,4,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_072619.csv,1436,layer_1_concentration,,,
